review_text,positive
"We would expect a well balanced approach to writing about the work of the Holy Spirit in the church by the author who also wrote Tyranny of the Urgent and we get it!  In this book, Charles E. Hummel, former president of InterVarsity Christian Fellowship, first reviews the history and growth of the various Charismatic groups within both the protestant and Catholic churches.  He provides many valuable explanations of the meaning of related scriptures as well as observations of healings and prophecies that he himself has seen.  He later gives his recommendations for keeping the Holy Spirit fire in the fireplace of a biblical church body. I came away encouraged in my own Spiritual gifts and reminded that the more extraordinary Spirit gifts have not disappeared and that to each one is given the manifestation of the Spirit for the common good.",1
"I'd definitely recommend it not only to the Knowledge Management professionals, but to the general public. It's a fun and easy read.",1
"Blanchard and Hybels and Hodges team up for an excellent perspective on leadership from a Christian point of view. While reaching out to the secular marketplace with valid concepts for servant leadership, they put together an excellent framework for leadership. The summary checklist, given on pp. 171ff., offer a helpful concise summary of the book. The glaring omission, and one that I can't believe that Hybels would make, is to clearly point out that following Jesus' style of leadership is absolutely impossible apart from first having a personal relationship with Jesus, in other words, you can't lead like Jesus if you don't have him in your life to help you. I can't believe that there wasn't at least an appendix for those who would like to pursue that issue further. I believe that the authors are posturing too much to get the secular audience to read the book. But for the Christian, it is an excellent book",1
"Many novels of the African-American experience in the United States use the theme of passing. These novels generally involve a light-complexioned African-American who can pass for white.  Among other things, novels based on a theme of passing allow the character and the author to comment upon black-white relationships in the United States from both sides -- from the black experience and from the white experience.Both white and black authors have made extensive use of the theme of passing.  The earliest novel involving passing of which I am aware is by William Dean Howells in his short 1891 book, An Imperative Duty which dealt with an inter-racial marriage.  The African-American novelist Nella Larsen wrote a novel titled Passing set in the Harlem Renaissance.  More recently, Philip Roth's novel The Human Stain involves the story of Professor Coleman Silk, a distinguished academic and student of the classics who passes for many years as white.Coleman Silk is the successor to the protagonist of James Weldon Johnson's only novel, The Autobiography of an ex-colored Man written in 1912.  The unnamed protagonist of the book is an individual, like Roth's character Coleman Silk, with great intellectual and artistic gifts who is torn between the opportunities open to him as an, apparently, white person and his strong sense of black identity.  Like Coleman Silk and the characters in most novels involving the theme of passing, Johnson's protagonist marries a white woman and lives a life plagued with guilt regarding his abandonment of his heritage as an African-American. Johnson's short novel is, to my mind, the best written on the theme of passing, and it is a fine novel indeed. The book initially was published anonymously.  The writing is so powerful and believable that many readers took the book for a true autobiography until Johnson acknowledged his authorship in 1914.  Many years later, Johnson wrote his own autobiography, titled Along This Way in part to show that the story of his own life was not the story of the protagonist in the Autobiography.Johnson's story shows how his protagonist goes back and forth, both internally and in the outward events of life, about whether to make his way in the white or in the black world.  He ultimately finds himself successful but unhappy. In addition to the story line of the book, Johnson uses the passing theme to allow many reflective passages by characters in the book on racial relationships in the United States early in the 20th Century.  The most famous such scene occurs as the protagonist travels in a smoking car for whites on a train in the segregated South.  He participates in a discussion among several white men of varied backgrounds on the race question as it was viewed at the time.  There is also a chilling scene in the book involving a lynching, the burning alive of a black person.  Johnson worked fervently in the latter years of his life to secure the passage of anti-lynching legislation in Congress.But Johnson's novel includes a great deal more than a consideration of race issues.  The book offers an outstanding picture of life in early twentieth Century America -- in the South and in Johnson's beloved New York City.  The book is filled with pictures of dives and gambling dens and of the trade of cigar making in both South and North.  It is filled with the love of the piano and of classical music.  Most strikingly, the book has the spirit and feel of ragtime, which reached the height of its popularity during the years in which the book appeared.  Johnson shows great appreciation for this product of American culture.The book also illustrates some universal themes.  The protagonist is troubled, specifically, by the conflict between his identity as an African-American and his wish to succeed as a white person.  But the broader themes of the book are the consequences of lack of self-knowledge, the role of chance in human life, and the consequences of a certain sense of purposelessness and frustration, which plague many individuals separately from any consideration of race.  Johnson develops these themes eloquently and ties them in well with his theme of passing.Johnson's novel is an important work of American fiction which deserves to be read.",1
"You, the reader, are the subject and the hero of Calvino's novel, an exercise in reader-response theory gone mad. Calvino's lively experiment begins by describing a reader (that is, you) reading Calvino's novel and, after this opening, you settle in to read the novel that you were meant to be reading--a noir mystery with a cliffhanger at the end of the first chapter.But all is not fair in the Land of Fiction; the copy of the book has been misbound by the printer, so you have to rush to the store to get a properly printed book--only to find that the replacement is a different book entirely. After several tricks and machinations, you end up reading the beginnings of ten different books, written in ten different styles, yet all sharing place and character names and even themes. (Part of the fun is identifying the author being imitated: the most obvious segments mock Borges, Dostoevsky, and Chekhov.)  While initially it seems that Calvino assumes you are male, soon you are introduced to the Other Reader and you see the story through her eyes. Both of you work to solve the mystery of the erratic book passages, and the pleasure of reading is heightened by romantic tensions between the two of you.The book alternates between the story fragments and the story of you. The repeated changes and interruptions in style and story can be baffling: You can't get your bearings: the characters have changed, the settings, you don't understand what it's about, you find names of people and don't know who they are. It's a bit like Groundhog Day, except that instead of being stuck inside the same day, you're doomed to repeat ten different but terrifyingly similar acts of literature interruptus.Well before the end of the novel, you realize that the real story is not to be found in any of the parodies (mysteries, fantasies, and romances) that you desperately try (and fail) to finish, but in the story of your reading experience itself--an experience made all the more complicated by the web of conspiracies engendered by the Other Reader, a reclusive popular writer, a charlatan churning out counterfeit books under the writer's name, a sloppy and conniving translator, and various officials of repressive dictatorships.For the reader who doesn't mind when an author attempts to describe your state of mind, Calvino's novel can be pure fun. The success of Calvino's task depends in no small part on whether the reading experience he describes recalls how you read a book; I know that some readers find some of these passages alien (That's not how I read books), but for me the various descriptions of the reading experience were both perceptive and eerily familiar. This reader, too, found the first half of the book far more engaging than the second half; later in the book, the gimmick inevitably wears a little thin and the detours that spoof publishing conglomerates, repressive governments, and state censorship were a bit more than this short novel could handle. And the solution to the puzzle, although fitting, has the oomph of the finale to a shaggy-dog story. No matter--if you enjoy metafiction, you might just recognize yourself in this clever book",1
"This is my all time favorite book! I have never found myself going through so many different emotions while reading one book. It is definately one of Nicholas Sparks bests",1
"Deadly feasts: tracking the secrets of a terrifying new plague by Richard Rhodes is one scary book. It tracks the discovery of prions, the mishapen proteins responsible for mad cow disease, scrapie, and Creutzfeldt Jacob disease. Following human cannibals in the jungles of New Guinea in the fifties, bovine cannibals of the British Isles in the eighties, and the bizarre history of sheep scrapie from the 17th century on, Rhodes does a great job of presenting the history and discovery of this bizarre group of diseases. I especially enjoyed the characterizations of the scientists, from the Noble Laureate who so enjoyed the New Guinea that he often regretted rejoining civiliziation, yet brought thirty natives back to the USA and helped them through school, to the hyper-competitive scientist who named the molecules even though he wasn't quite certain what they were.But this isn't just a story of scientific discovery. As the foreboding subtitle blares, Rhodes explores some of the scarier aspects of prions. These include spontaneous formation, responsible for the known early cases of Creutzfeldt Jacob disease, trans-species infection, including mad cow disease and scrapie, the long long incubation period and lack of immune system response, and hardiness of the disease. One scary factoid: a scientist took a sample of scrapie, froze it, baked it for an hour at 360 degrees (celsius), and was able to re-infect other animals from this sample.For all the uneasiness this book inspires, it certainly doesn't offer any answers. A condemnation of industrial agriculture, a warning that it's unknown whether vegetarians are even safe, and a caution against using bone meal for your flower garden do not make a recipe for handling this issue. To be fair, it was printed in 1997--perhaps things are under control now.",1
"This book was very candid and well written. It shows that Bob primary goal was to build a business, and become rich and he succeed. The idea that he sold it as a media for African American pride is what got him in trouble.  Pulley shows that it was &quot;strictly business&quot; Mr. Johnson need not so defensive, what he created made him rich, this book shows that wealth does not equal respect? Nevertheless he has $3 billion dollars and hopefully plenty of time to write a final chapter of which he can be prou",1
"A good and clear illustrated guide to exercises with both machines and free weights. Also the best methods for each body type outlined. You even get sample workouts for people at all levels of fitness and exercise development.The book shows exercises for each body part so you can develop your own routine and it also includes a log you can copy.The book includes routines for seniors and weight loss. There are some 300 color photos and you'll learn how to do each exercise and what to avoid that may cause injury.A good book for anyone at any level of fitness who needs a complete, handy guide. Being spiral bound it will go with you and you can easily use it daily.My one complaint is that some of the routines are devoted to using machines only and many people don't belong to a gym but work out at home. For them, this creates a real problem",1
"I use this book and/or refer someone to it almost every day in my line of work. I highly recommend it to anyone who works with color",1
"Having spent the last year in the Near East, I found that reading this book gave me an incite that was most helpful to me and my collegues.  While this book was written about the Isreal-Lebanon issue during the 1970's-1980's, though it just reared its ugly head once again in the last few months, it was as I said a great help to me to understand or at least better understand the arabic way of life and culture.  With the world attention squarely on the Near East we all, weather American, European, or other cultures throughout the world, need to know and understand the Near Eastern mentality, culture, and to some extend how the Islamic Religion plays into the everyday life and politics of that area.  With this book being written by a Jewish American and with Thomas Freidman's understanding of the Near East way of thinking gives the book a credibility others could only hope for.  I recommend this book to anyone that is a student of the Near East, Politicians and Military Personnel, Religious Leaders, and anyone who wants a better understanding of the Near East in general.",1
"I just finished reading The Handyman's Dream, By Nick Poff. I was completely blown away! This is a great book. Its about 2 guys who meet one another in small town Indiana. After the first chapter you will want to have these fellas over for dinner. The story is very well written and has alot of innovative things in it that I havent seen in any other gay novels. I love the way the author integrates Music and songs into the story. From the Character Norma ( ed's Mother)and her quirky comebacks to the wonderful Mrs. Penfield, the novel will have you laughing and will touch a place deep inside you that few books do. This story also tells of the fears and struggles a gay couple had in the past, and one many still have today. I love the fact that its very g rated and a good read for not only gay folks but also straight folks...Anyone who believes in the power of love. I wish while growing up I would have had a book like this one to show me that there IS such a thing as good , healthy gay relationships.  I Highly recommend The Handyman's Dream.",1
"I've always thought someone should do a retro coffee table book on A-frames.  Someone did.  It's perfect.  The book has a great cover in cool 60s colors.  Inside is a detailed history with pictures, illustrations and everything one would ever want to know about A-frames.  Thank you Chad Randl!",1
"Anything by Dave Barry is genius - full of insight, uncannily funny, entertaining, and thought provoking.  Dave Barry Turns 50 makes a perfect small gift for 50th birthdays (as does Dave Barry Turns 40 for those a decade younger.",1
"This is not a book about management.  It is a wonderful exploration about how and why groups of individuals can and do make better decisions than individuals.  It sets out some necessary conditions for this wisdom to be able to take place and then does some excellent analysis of why that happens.What I got out of this book was some very important ideas about why collaborative decision making is important and how to assure that it is done well (If you want the other side Irving Janis' old classic on Groupthink is a good counterpoint.)Unlike a lot of other big idea books this one is very literate and readable.  It is a joy to read but it also offers some very substantive ideas",1
"Just LOVED this book!!!  Enjoy Nora Roberts books but this one is now at the top of my list. It is so suspenseful you can hardly wait to turn the next page to see what happens next. This mystery/love story is great and so well written. All the characters are so well developed they seem to come to life and just about jump off the page. Very enjoyable reading!!!!",1
"If you're interested in reproducing authentic costumes, you won't find a better guide to hats and bonnets than this book.  I haven't found anything close to it.  Intended for collectors, it is full of photographs showing what women wore on their heads for the 200 year period covered.  Today a hat is usually something worn strictly to protect from inclement weather.  Until a generation or so ago, no woman felt dressed in public unless she wore some kind of hat.  It's a valuable addition to any costume library",1
"To put this review into perspective for you, it is written by a serious student of cooking that has been actively studying food on their own for 25 years.  I have been focusing on Italian food for the last 10 years.  My favorite cookbook is The Professional Chef by the Culinary Institute of America.If you are a serious home cook you will love this book.The photography in this book is nice and the food styling is beautiful. If you love to entertain and/or you want the meals you serve your family and friends to be gorgeous you will get so many ideas reading this book.The directions for the recipes are very thorough and well written.  I believe that a serious beginner could follow these recipes without a problem.I have tried many of the recipes in this book all to rave reviews.  I particularly enjoyed the chapter on foams. The cream whippers are expensive, but they are extremely fun to use.This book does not need to be used just for small bites.  It is as simple as just making fewer portions from the same recipe.This book is highly recommended for anyone that is serious about cooking.",1
"Syl Sobel is my nextdoor neighbor.  This book is a wonderful resource for the whole family.  It is illustrated, has a glossary for those hard to know terms and an index!  Buy this book today!",1
"With Dead Watch, Sanford has delivered a political thriller that is fully worthy of mention alongside his popular police-procedural Prey series.  I share the Booklist reviewer's sentiment that Sandford has produced a D.C. intrigue reminiscent of Ross Thomas (a VERY good thing!).My biggest beef with Dead Watch is the bland characterization of Jake Winter (though Sandford does do a good job of making Winter not be Lucas Davenport); nearly every other character has more personality-pizzazz.  Not to worry though, the Madison Bowe character and the breakneck speed of the story more than make up for that shortcoming.  If I'd been turning pages any faster, I'd have probably started a fire.",1
"Charlie Bone isn't your typical nine-year-old boy.  Although he didn't know that himself.  But when photographs get mixed up and he ends up with a picture of a man and a little girl that talks to him, he knows everything that was normal about his life is gone forever.  Tracking down the picture, Charlie finds out it belongs to Miss Ingledew, a woman who owns a bookshop and has been looking for her missing niece for years.  She gives Charlie a mysterious package (that he can't open) and sets him on his journey that will change everything in his world.  As it turns out, Charlie is one of the descendants of the Red King, a mysterious person who had wondrous magical powers who went into hiding.  The Red King's children have been equally divided between good and evil ever since.  At Bloor's Academy, Charlie finds friends and enemies, and the challenge of his lifetime as he tracks down secrets others don't want revealed.Jenny Nimmo is the author of five books in the Charlie Bone series and has written several other children's books and fantasies.Many people compare Charlie Bone to Harry Potter, and that's a good comparison.  But the two series are different.  Harry's family is really non-supportive, but Charlie has a loving mother, a doting grandmother, and Uncle Paton, who turns out to be something of a hero.  The book is a fun, fast-paced whirlwind of mysteries, magic, and friendship.  Even at 400 pages, it feels like it's over much too soon.There are a few jarring instances where the point-of-view was disconnected, moving from one character and one scene into another without warning.  They were easily overlooked due to the pacing of the story, but noticeable all the same.Fans who are waiting for the next Harry Potter book who haven't tried the Charlie Bone series are encouraged to do so.  Charlie's story, although similar, has much to offer in reading excitement",1
"this book sucks very badly! as soon as i was on the second page i threw it in the fire place!!",1
"Mr. Bones is a very special dog, a dog who understands Ingloosh and almost speaks it. A dog who is happy roaming about the country with his master, Willie G. Christmas. If Willie is homeless, probably schizophrenic, certainly eccentric; if they rarely have enough to eat; if he doesn't always understand Willie's metaphysical ramblings--what does that matter between a dog and his best friend? Alas, in the first chapter, Willie is coughing up blood, and Mr. Bones knows that Willie is going to die.The entire story is told through the point of view of this remarkable dog. Is it the story of a dog? Or the story of Willie? Or the story of life in America? Or a story about love, alienation, betrayal and loss? Well, it's all of these. And what is Timbuktu? For that, you will have to read the book. I'm not going to tell you.Author Paul Auster is a genius with language. Somehow he draws you into this improbable story and makes it believable. More than believable. Compelling. Does he really get inside the mind of a dog? Who am I to say? I can only say that for me he makes the mind of a dog as believable and understandable as any other mind.Some reviewers expressed disappointment with this book, but I thought it was wonderful. Just let it speak in its own voice and take it for what it is and you will love it. I recommend Timbuktu highly. Reviewed by Louis N. Gruber",1
"I bought this book for my son as a study guide, he is almost finished reading it for the first time, now he says he is going to go back and highlight key information that he will need on his exam.  He is raving about this book, worth the money spent and a very good price",1
"I saw the second title of this series at my local Borders bookstore, and decided to try the first title. Do not be fooled by the Young Adult category; this book is also appropriate for full adults looking for a good read. Though a little adolescent at times, this novel is still excellent, and I recommend it as a fun and fascinating fantasy",1
"When Peter S. Lynch speaks, wise investors will listen.  This book covers the famous fund manager's career at the helm of Fidelity Magellan from 1977 to '90, and post career into '92.  It's far more introspective than One Up On Wall Street and it was no doubt meant to be for this purpose.  For example, there isn't nearly as much fundamental principles for stock picking outlined in this book as the former.  My belief is that the reader would do best by reading One Up On Wall Street first and follow up with this title, as its the newer of the two, regardless.Peter's style of writing (with John Rothchild) is no-nonsense and easy to take in.  To my knowledge three books have been published by the duo and all three have been entertaining and never dry.  The reader can comfortably take in some very important stock-picking principles from one of the greats without feeling intimidated at any point.  I think this is a sign of a well written book that covers a topic that isn't child's play (unless you like playing with money).And although this book doesn't cover nearly as much technical information as the first, it still offers a lot of tasty tidbits for stock pickers.  I made plenty of notes while reading Beating The Street, and I'm confident that I'll be well served by doing so.  Peter reiterates many of the guidelines he mentioned in his first best-seller, such as scrutinizing company earnings and the balance sheets, and he gives his wise opinion of picking bargain stocks that have lower P/Es than their growth rates.Overall, this title definitely deserves four stars, and his first book deserves at least five stars.  Lynch and Rothchild have authored several investing books that will stand the test of time. You'll sleep better with your investment decisions by having these valuable classics in your collection.",1
"I purchased this book to read to my baby and it is just a sweet little tale about Mommies and their mischievious babies.  I can't wait until she is old enough to sit on my lap and really understand the story when I read it to her.  I highly recommend it",1
"Briggs has perfected the art of the wordless book, and this is a great title to use to teach older kids how to do storyboarding for video or movie-making. Compare the book to the video as a final lesson and students will see the intricacies of the craft. This newly reissued edition has a sparkly cover, and is sure to be a favorite for families with kids of all ages, as well.",1
"Never before have I been moved so completely by a simple reference book. The author skillfully weaves his understanding of our democratic system with a profound love for L. Ron Hubbard's Dianetics -- not an easy task. I bought this for my grandmother... and she hates books. That's how good this is. &quot;Better than Cats,&quot; she says. I can't say I necessarily agree with her -- for starters, the private sector's influence on public policy and decision-making is nowhere near as entertaining as Mister Mistofellees' song and dance -- but who am I to argue with an old woman? Nobody, that's who",1
"this book sucks you in from page one!  it's entertaining and witty!  no need for more detail",1
"This is the real story about wall street firms and the way they look at their clients. Beware that you may not like the way they look at you. It is a good wake up call for those who think their broker is always looking out for their best interests. Very entertaining with great stories. You won't want to put it down!",1
"This fiction of a plot against American Jews is very interesting. It is well written and it holds your attention. The little boy telling the story and the intricacy of politics attached to the story make this novel a book you cannot put aside. This is about an era of American history, and it is well documented. I recommend it to everyone: the older generation who lived thru it and particularly to the younger generation of people who are not familiar with this period; it teaches that history is constantly in the remake and cultural differences are still a problem in our world.",1
"Lewis has written a fascinating study of the bean counter approach ,used by Billy Beane and the Oakland Athletics to construct a team of moderately priced players chosen on the basis of ,primarily, on base percentage for everyday players and the number of groundball outs and strikeouts for selecting pitchers.This approach generated a number of divisional championships for Oakland in the weakest American League division,but no pennants and world championships.There are omitted variables and misspecification  problems in the sabermetrics(statistics) approach of Bill James used by Beane.First,James's system totally ignores the number of batter strikeouts.All outs are not equal.Hitting flyouts and groundball outs will many times advance the baserunner if any previous batters got on base.Hitting the ball also allows the baserunner to get on on an error.Strikeouts are thus the worst type of out.This omitted variables problem can be dealt with by simply deducting 1  to 1.25 points from the on base percentage for every strikeout over,say,100 for a regular,everyday player who gets 600 official at bats over the course of the season.The second problem is that the James system does not differentiate between walks due to the hitting skill of the batter and walks used by the pitcher to set up forceplays and double plays,especially if he is a pitcher who gets a lot of ground ball outs.Another category is needed-walks that are not followed by forceouts or double play groundouts and/or walks where the runner is able to steal second base.These walks are different from the walks given to a 40 homer player who strikes out 150+ times a year and hits .250 but has a .375 OBP.James's system needs to be adjusted to take into account these two factors",1
"I finally know what makes for good comic book inks after reading this book. Gary Martin comprehensively outlines all the elements of comic book inking including the various techniques, styles and methods that the pros  use. Plenty of samples from his own work and that of others. If you want to  learn how to ink comic book art or you just want to know what distinguishes  good inking from bad, I highly recommend this book. The production values,  art and cover are also very professional",1
"I am a longtime Jance fan and wasn't disappointed with Dead Wrong.  Any complaints would be the overemphasis on Joanna's pregnancy with a concomitant under-emphasis on tension and suspense (great ending, though!).  Butch is effectively out of the way in this installment as he promotes his book, but  also comes across as overly self-absorbed, especially when his obnoxious parents show up and his wife is poised to deliver their child.  Jenny, too has little to add to the story.  But Joanna shines, as usual. Nice to see such a reliable, ethical, and strong female protagonist",1
"Don't get me wrong this was a really good book.  And I am so close to giving it 5 stars.  It was just a little too short for me.  The story invloving the ball game was great and showed why baseball is so pure at its core.  The only thing that was lacking in the story was the story outside of the game.  You will fly through this book, it is a good story and you will feel satisfied after reading it, even after that mild short coming I mentioned.  Just my opnion, I could be wrong",1
"I liked this book because it was quick and easy to read, but also had more in-depth information in the back.  Each month, there is a chart of symptoms to let you know what is important to go to the ER, call your doc, or wait 24 hours to check.  There were great decision guides that presented both sides.  I like that I know a reputable hospital stands behind the book, as well.  I have 6 pregnancy books, but this one is my favorite",1
"BackgroundI read Isaac's Storm, by Erik Larson, around 1998. Recently I had occasion to thumb through it again which has prompted this review. Larson covered three killer hurricanes, two killer blizzards and one flash flood.Galveston and related HurricanesMy first impression was that anyone who had read this book, about a major hurricane, would never consider riding out such a storm. Larson painted a frightening story of brick homes and brick schools being torn apart by the surging waters.Isaac Cline was the U. S. Weather Service Chief at Galveston at this time. This book gives much detail on the Galveston storm. This hit the island in September 1900, with very little warning. Indeed it was the arrogance of the U. S. Weather Service in general, and Issac Cline, their station chief for this area, in particular, that essentially preempted any warning. Cline was one of the 'new men', a scientist who believed he knew all there was to know about the motion of clouds and the behavior of storms. First, the U. S. Weather Service refused to pay any attention to any inputs from Cuba. The U. S. Weather Service had men stationed in Cuba who said the storm was nothing to worry about. Cuban's own weather observers, who had pioneered hurricane detection, disagreed. Secondly the U. S. Weather Service insisted that, any storm warning had to come from the Washington office, with absolutely no exceptions. Finally Isaac had the conviction, and public position, that no hurricane could ever hit Galveston, as they would be steered north before reaching as far west as Galveston. With such a position Cline had no motivation to try and influence headquarters.Larson cited two older hurricanes in his book.* September 16, 1875 - The storm raised an immense dome of water and shoved it through Indianola, pushing the waters of the Gulf and Matagorda Bay inland until for 20 miles the back country prairie was an open sea. This storm took 176 lives.* August 20, 1886 - This storm completed the destruction of Indianola. So many residents were killed that the survivors abandoned the town completely.In 1891, in the wake of a tropical storm that Galveston weathered handily Cline  was asked to appraise the city's vulnerability to extreme weather. Isaac wrote: The opinion held by some - - - that Galveston at some time will be seriously damaged by some such disturbance is simply an absurd delusion. He made this statement in spite of the fact that the maximum elevation of Galveston Island, at that time, was an almost trivial 8.7 feet above sea level. He made it also in spite of the two killer hurricanes hitting and destroying the town of Indianola, about 150 miles southwest of Galveston on Matagorda Bay.Cline had a model of Gulf hurricanes, namely that no hurricane could ever hit Galveston, as they would be steered north before reaching as far west as Galveston. His model of these storms was clearly fatally flawed, or politically influenced, and it resulted in 6,000 to 10,000 deaths.Larson suggests there was a scent of boosterism behind this article, and that he was writing an article that Galveston promoters would be happy to see. Could this have been a harbinger of things to come? Could Cline have been the first government weather scientist to prostitute himself by writing favorable papers on the weather for his sponsors?Then the storm hit. Both the U. S. Weather Service and Isaac Cline looked very arrogant before the storm, and also in defending their overall performance, after the storm.Other extreme weather eventsLarson also covered two blizzards and one flash flood in his book in this book.* Hail and flash flood, August 1885 - a severe downpour near San Angelo, including hailstones the size of ostrich eggs, killed hundreds of cattle and created a flash flood with An escarpment of water that Isaac estimated to be 15 or 20 feet high.* Blizzard, November 1888 - this surprise blizzard destroyed 150 vessels off New England, and caused the death of 450.* Blizzard, January 1899 - this blizzard swept much of the South. Icebergs 10 feet high flowed down the Mississippi past New Orleans. This storm even hit Galveston and piled snow on it's beaches and drove water out of the Bay into the Gulf exposing portions of the bay bottom.ConclusionIsaac's Storm shows the incredoble wrath of hurricanes, 105 to 125  years ago. It also depicts the incredible spectrum of extreme weather events, also of the same vintage. All in all a most interesting and rewarding book, one that I would recommend highly.",1
"Terrier will not disappoint Tamora Pierce fans!  The narration is done through first person, told as a journal.  This is particularily challenging for authors to do well as it is easy to loose the flow of the story, and difficult to account for actions the narrator hasn't seen. But Tamora has performed her usual magic, snatching up the readers' interest from the first page and holding it until the last (I even read all of the notes pages and the bio).  Readers may find it difficult to put down.  Once again it will be hard to wait for the next boo",1
"This is the third book I have read by Grisham, and so far I have really enjoyed each one. Grisham really knows how to write a good legal thriller. This book does not have any courtroom/court-case scenes, which I really enjoy, but it still kept my attention very well. Grisham gives you just enough inside details to keep you guessing without actually telling you the answer. For example: at one point, the clues seemed to point to Fletcher Coal being involved in the killings, but that was way off the mark in the end. This characteristic of Grisham's writings makes for a very enjoyable read.One of my few complaints about this book is the sudden romance between Gray and Darby. They had hardly even met before they seemed to become attracted, then it VERY quickly blossomed into an open show of affection, even though at the same time, Darby was supposedly mourning for Thomas. Even so, that is probably the main thing that seems wrong about this book, and it does not detract from the overall quality very much at all.Overall, this is a very captivating, page-turner book that really holds your attention. I highly recommend it, as well as Grisham's other books. So far, I have found Grisham to be an awesome writer of legal thrillers. I promise that you will not be disappointed. Read and enjoy",1
"I bought this book because my mother is dying and I needed to know more. Kessler has a wonderful way of delivering this knowledge.  He is thorough in imparting this knowledge and does so with total compassion for the dying and the living.  I underscored many passages in this work and especially appreciated someone telling me (chapter 8) what can I expect in the way of physical signs as mom goes through the dying process. This book is very user friendly having a very readable quality. I strongly recommend it",1
"This collection of stories and essays by David Sedaris definitely contains a lot of variety.  Overall, I found the way the stories were dripping with sarcasm delightful.  Some stories were a bit dry, but others such as SantaLand Diaries and Diary of a Smoker had me laughing out load.  However, the best stories I found were the ones such Season's Greetings to our Friends and Family!!! which I had to think about before fully understanding and laughing at their humor.  I would definitely like to read more of Sedaris' works, especially those based on his real-life experiences as, overall, I found the collection of essays in this book more entertaining than the stories",1
"Guys and Dolls is a fantastic musical, and this vocal selections book is a good representation of it. Unfortunately, some songs like Marry The Man  Today, My Time Of Day, Follow The Fold and The Oldest Established have been  left out from the book, but that is the price you pay, or rather don't pay,  when you don't buy the full vocal score. However, this book will satisfy  fans of the show, complete with pictures from the original 1950 Broadway  production, the 1955 film, and the New 1992 Broadway Revival. Definately,  this book is a good buy",1
"Courtesy of CK2S Kwips and KritiquesNicolae Carpathia continues his reign of terror over the world, destroying any who dare to oppose him. Followers of Carpathianism suffer one indignity after another with their water supply being turned to blood and their bodies breaking out in hideous boils and sores.Angels of God appear to believers all over the world to encourage them and keep their faith strong. The tribulation Force continues to resist Carpathia as they prepare for what is expected to come... the ultimate desecration of the Church by the false god.This story started to pick up again after the two previous books failed to keep this reviewer's interest, who was glad to discover that continued determination to read the whole series was worth it. There are more examples in this installment of what attracted millions to the Left Behind series.Characters continue along the lines drawn for them by their personalities, with readers taking pleasure in experiencing the continued adventures along with the Trib Force and Tsion Ben Judah. However, be forewarned, the culmination of certain characters' individual stories will make readers sit up and shout What the heck was that? or THAT is what happens to them?The story continues with plenty of adventure for the players and the natural progression of their faith... or lack thereof. Desecration will captivate readers enough to make them hold on to find out what will happen next.? Kelley A. Hartsell, January 2006. All rights reserved",1
"The author brought more than the story of the battle to light.  He was able to give insight into the lives of the sailors and their thoughts during the battle",1
"&quot;I&quot; is for I think you would like this book if you read it.  It was a little bit wordy at the beginnig but each page gets better than the one before.  You will be glad you got past the first few pages because it gets a lot more interesting as you go along.  And the ending of this book is really something else, it makes the whole book well worth reading.  I really liked the book and I think you will too",1
"You know that guy down the street who acts awful snake-like?  What about the cashier at Walmart who is catty?  And there are always people in our lives that could easily be one of many species of monkeys.  Neil Gaiman shows through fiction that there may be more to these strange characters in our lives than we realize.   In this novel, gods (which represent animals) roam the earth in the bodies of humans.  The main character is the clever, trouble-loving spider who interacts with other animal-gods in everyday human life.  This book, along with other science fiction books, has given me an appreciation of the creativity of the human imagination.The strong point of this novel is the humor employed by Neil Gaiman.  On par with Douglas Adams, the author of Anasi Boys fills the pages with quirky, pop-culture laden humor.  The main character, Fat Charlie, I found much in common with.  His awkward moments with friends, family and everyone else reveal a social insecurity that many are familiar with.  The story, however, isn't anything special.  I like witches and animal-gods as much as the next guy, but the plot is uninteresting.  It is a rare book that combines wit with plot, and this is not one of those rare books.",1
"Wow..I LOVE this book! The recipes are creative and the presentations beautiful. I love the simplicity of each recipe, which give the warmth and richness of traditional old fashioned taste with a twist of the class &amp; sophistication of today's refined culinary experience!  Sara's food philosophy and the atmosphere she has created in her market has been my dream. I'm living it through her cookbook right now",1
"The use of an Integrated Development Environment [IDE] for a user to learn a language in, and to then program within, is well known. Microsoft has made powerful IDEs for its languages. And the open source Eclipse can be used for Java. Along these lines, Ducasse offers his book. It teaches Smalltalk using the Squeak IDE.The twist is that Squeak uses the visual metaphors of robots and robot factory, to convey the crucial concepts of objects/classes. As Ducasse explains, Squeak can be directed at an audience that is perhaps of high school age or even younger. So a clear visual feedback between example code and what the student sees then happen is vital, given her limited background and possibly limited attention span.Squeak uses Smalltalk in part because that is a very minimalist language. If you come from C++, Java or C#, you may be struck by its simplicity, compared to the oodles of classes and notational intricacies of those languages. Which of course also makes it easier for a young student to learn Smalltalk or Squeak itself.I wonder a little about the book itself, though. A motivated high school student could easily use it. But for some younger students? In that situation, it may well be that the book could be best directed at a teacher, who can then instruct from it",1
"A very straight forward book by Jim Otto. There is a price when one wants to achieve or aspire to achieve glory on the gridiron. Jim Otto is that person and he candidly tells us what he was willing to sacrifice to reach that plateau. For the Raider fan at heart, or a football fan in general, this is the book to read",1
